source,title,link,date,n_comments,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
La Voz de Galicia,"Un rodaballo que rozó los 10 kilos en O Percebeiro, en Marín",https://www.lavozdegalicia.es/noticia/somosmar/2025/05/10/rodaballo-rozo-10-kilos/0003_202505P10C8996.htm,2025-05-10T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Vinculan a los ocho detenidos en Pontevedra con el alijo de 120 kilos de cocaína intervenido en el puerto de Marín,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/09/vinculan-ocho-detenidos-pontevedra-alijo-120-kilos-cocaina-intervenido-puerto-marin/0003_202505202505091746780763058.htm,2025-05-09T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,"Pontevedra, la ría gallega con más banderas azules",https://www.lavozdegalicia.es/noticia/pontevedra/sanxenxo/2025/05/08/pontevedra-ria-banderas-azules/0003_202505P8C1991.htm,2025-05-08T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Sanxenxo mantiene su liderazgo como el municipio español con más banderas azules: 17 galardones,https://www.lavozdegalicia.es/noticia/pontevedra/sanxenxo/2025/05/07/sanxenxo-mantiene-liderazgo-municipio-espanol-banderas-azules-17-galardones/00031746615004187271445.htm,2025-05-07T00:00:00,2,vigo2067,VIGO,hace 23 días.,El negocio... de las banderitas sigue marchando viento en popa.,2,0,Vitxu,VIGO,hace 23 días.,"Vitxu Jvi Debe tener el corazoncito partido, su Marín tiene y el Vigo, se la retiran a Samil, en una de las más grandes ofensas que se pueden hacer a su amado líder y guia espiritual... O era espirituosa? ;-)",2,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Los párkings públicos de verano se consolidan en los entornos playeros de la ría de Pontevedra,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/07/parkings-publicos-verano-consolidan-entornos-playeros/0003_202505P7C1991.htm,2025-05-07T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Los armadores de Marín crean una guía que enseña cómo aprovechar bien el pescado,https://www.lavozdegalicia.es/noticia/somosmar/2025/05/07/armadores-marin-crean-guia-ensena-aprovechar-bien-pescado/0003_202505P7C6993.htm,2025-05-07T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,El Banco de Alimentos busca 800 voluntarios para dos grandes recogidas,https://www.lavozdegalicia.es/noticia/vigo/2025/05/06/banco-alimentos-busca-800-voluntarios-dos-grandes-recogidas/0003_202505V6C3995.htm,2025-05-06T00:00:00,1,Paco Calbopez,,hace 24 días.,Paco Calbopez Para que luego tiren con parte del género porque a algunos no les gusta lo que reciben. Ya ni hablemos del que va a recoger con el BMW en la puerta ...,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Proyecciones cinematográficas en Cine Seixo,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/05/03/proyecciones-cinematograficas-cine-seixo/0003_202505P3C10994.htm,2025-05-03T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Marín aplaza la Feira da Primavera al 25 de mayo,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/05/03/marin-aplaza-feira-da-primavera-25-mayo/0003_202505P3C10996.htm,2025-05-03T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Marfrío revalida su cita con la Seafood Expo en Barcelona con puesto propio,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/03/marfrio-revalida-cita-seafood-expo-barcelona-puesto-propio/0003_202505P3C8992.htm,2025-05-03T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
