source,title,link,date,n_comments,comment_1_author,comment_1_date,comment_1_text,comment_2_author,comment_2_date,comment_2_text,comment_3_author,comment_3_date,comment_3_text,comment_4_author,comment_4_date,comment_4_text,comment_5_author,comment_5_date,comment_5_text,comment_6_author,comment_6_date,comment_6_text,comment_7_author,comment_7_date,comment_7_text,comment_8_author,comment_8_date,comment_8_text,comment_9_author,comment_9_date,comment_9_text,comment_10_author,comment_10_date,comment_10_text,comment_11_author,comment_11_date,comment_11_text,comment_12_author,comment_12_date,comment_12_text,comment_13_author,comment_13_date,comment_13_text,comment_14_author,comment_14_date,comment_14_text,comment_15_author,comment_15_date,comment_15_text
PSOE Marín WordPress,APROBADA LA MOCIÓN SOCIALISTA PARA ESTUDIAR QUE EL PARKING EN EL EGUREN SEA PÚBLICO Y NO PRIVADO 06/10/2024,https://psdegmarin.wordpress.com/2024/10/19/aprobada-la-mocion-socialista-para-estudiar-que-el-parking-en-el-eguren-sea-publico-y-no-privado-06-10-2024/,2024-10-19T08:02:29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE SOLICITARÁ QUE SE ESTUDIE QUE EL PARKING DEL EGUREN SE ACOMETA CON FONDOS PÚBLICOS 24/09/2024,https://psdegmarin.wordpress.com/2024/10/10/el-psoe-solicitara-que-se-estudie-que-el-parking-del-eguren-se-acometa-con-fondos-publicos-24-09-2024/,2024-10-10T12:51:26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE CONSIDERA UN PARIPÉ LA COMISIÓN SOBRE APARCAMIENTOS Y MOVILIDAD Y NO PARTICIPARÁ  05/10/2024/,https://psdegmarin.wordpress.com/2024/10/06/el-psoe-considera-un-paripe-la-comision-sobre-aparcamientos-y-movilidad-y-no-participara-05-10-2024/,2024-10-06T12:14:51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN CALIFICA DE DESASTROSA LA SITUACIÓN DE LA PISCINA MUNICIPAL 24/09/2024,https://psdegmarin.wordpress.com/2024/10/06/el-psoe-de-marin-califica-de-desastrosa-la-situacion-de-la-piscina-municipal-24-09-2024/,2024-10-06T11:21:34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,LA VALEDORA DO POBO RECRIMINA A LA ALCADESA LAS DIFICULTADES QUE PONE PARA EL ACCESO A LA INFORMACIÓN_27/09/2024/,https://psdegmarin.wordpress.com/2024/09/29/la-valedora-do-pobo-recrimina-a-la-alcadesa-las-dificultades-que-pone-para-el-acceso-a-la-informacion_27-09-2024/,2024-09-29T12:36:51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE CALIFICA DE CHAPUZA LA MARQUESINA DE SEIXO Y EXIGE UNA UBICACIÓN EN CONDICIONES_21/09/2024,https://psdegmarin.wordpress.com/2024/09/22/el-psoe-califica-de-chapuza-la-marquesina-de-seixo-y-exige-una-ubicacion-en-condiciones_21-09-2024/,2024-09-22T15:46:57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,O PSOE DE MARÍN ALERTA DO DESCENSO DA ACTIVIDADE ECONÓMICA EN MARÍN 15/09/2024,https://psdegmarin.wordpress.com/2024/09/15/o-psoe-de-marin-alerta-do-descenso-da-actividade-economica-en-marin-15-09-2024/,2024-09-15T12:25:52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,"EL PSOE DE MARÍN LAMENTA UN NUEVO RETRASO EN LA EJECUCIÓN DE OBRAS, ESTA VEZ EN LA REFORMA DEL PABELLÓN DE A CAÑOTA_13/09/2024",https://psdegmarin.wordpress.com/2024/09/14/el-psoe-de-marin-lamenta-un-nuevo-retraso-en-la-ejecucion-de-obras-esta-vez-en-la-reforma-del-pabellon-de-a-canota_13-09-2024/,2024-09-14T11:07:54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN EXIGE QUE SE ANALICE QUE EL PARKING EN EL EGUREN SEA MUNICIPAL Y NO UNA CONCESIÓN A UNA EMPRESA PRIVADA_06/09/2024,https://psdegmarin.wordpress.com/2024/09/11/el-psoe-de-marin-exige-que-se-analice-que-el-parking-en-el-eguren-sea-municipal-y-no-una-concesion-a-una-empresa-privada_06-09-2024/,2024-09-11T17:48:22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,O PP EN CONTRA DE CONSTRUIR UN APARCAMENTO EN ALTURA EN CANTODAREA_28/06/2024,https://psdegmarin.wordpress.com/2024/06/29/o-pp-en-contra-de-construir-un-aparcamento-en-altura-en-cantodarea_28-06-2024/,2024-06-29T13:31:32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,LA FALTA DE PREVISIÓN DEL GOBIERNO DE MARÍA RAMALLO AGRAVA EL PROBLEMA DE FALTA DE APARCAMIENTO,https://psdegmarin.wordpress.com/2024/06/22/la-falta-de-prevision-del-gobierno-de-maria-ramallo-agrava-el-problema-de-falta-de-aparcamiento/,2024-06-22T08:32:34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN APOYA EL PARKING EN EL EGUREN PERO EXIGE CAMBIOS,https://psdegmarin.wordpress.com/2024/06/15/el-psoe-de-marin-apoya-el-parking-en-el-eguren-pero-exige-cambios/,2024-06-15T10:17:17,1,Fernando Cabada Barroncas,"17 junio, 2024 a las 8:24 am","Buenos días, el año pasado estuve en Mijas (Málaga) y mi sorpresa fue ver un parking público de diez plantas, me llamó mucho la atención porque era gestionado por el ayuntamiento y por 1€ podías estar todo el día, es muy curioso porque Mijas está entre Marbella y Málaga y es prácticamente zona turística, y ya digo y repito por 1€ al día, esto no lo ví aquí en Galicia,  lo comento porque toda la gente del rural que viene a hacer diariamente la comprar y otras gestiones, como van a hacer, nos iremos a Moaña, Cangas o Bueu a hacer la comprar? por lo que veo la Alcaldesa con el cuento de la «humanizar» (maldita palabra), y viendo que va a seguir quitando aparcamientos, a donde iremos si solo por el simple hecho de venir a Marín ya nos va a costar dinero, esto es un sin sentido, quitamos aparcamientos públicos y se nos venden a mismo tiempo que no hay aparcamientos y hay que hacer un parking. Me gusta Me gusta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN ACUSA A MARÍA RAMALLO DE LA CRISIS URBANÍSTICA DE MARÍN Y LE PONE CIFRAS 08/06/2024,https://psdegmarin.wordpress.com/2024/06/11/el-psoe-de-marin-acusa-a-maria-ramallo-de-la-crisis-urbanistica-de-marin-y-le-pone-cifras-08-06-2024/,2024-06-11T04:41:03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN QUIERE UN APARCAMIENTO EN ALTURA DE HASTA 100 PLAZAS EN CANTODAREA 03/05/2024,https://psdegmarin.wordpress.com/2024/06/09/el-psoe-de-marin-quiere-un-aparcamiento-en-altura-de-hasta-100-plazas-en-cantodarea-03-05-2024/,2024-06-09T19:07:06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MANUEL PAZOS ACUSA A MARÍA RAMALLO DE OPACIDAD EN TEMAS URBANÍSTICOS Y LE EXIGE TRANSPARENCIA 03/05/2024,https://psdegmarin.wordpress.com/2024/05/05/manuel-pazos-acusa-a-maria-ramallo-de-opacidad-en-temas-urbanisticos-y-le-exige-transparencia-03-05-2024/,2024-05-05T09:32:49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MANUEL PAZOS ADVIERTE QUE EL SEGURO DEL AYUNTAMIENTO NO CUBRIRÁ LOS ACCIDENTES QUE SE PRODUZCAN EN LA PISCINA DE AUGA SALADA 25/04/2024,https://psdegmarin.wordpress.com/2024/04/27/manuel-pazos-advierte-que-el-seguro-del-ayuntamiento-no-cubrira-los-accidentes-que-se-produzcan-en-la-piscina-de-auga-salada-25-04-2024/,2024-04-27T13:58:55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,Manuel Pazos propone la apertura del parking del antiguo Mercadona y el PP se opone porque “no es una zona tensionada de aparcamientos” 12/04/2024,https://psdegmarin.wordpress.com/2024/04/20/manuel-pazos-propone-la-apertura-del-parking-del-antiguo-mercadona-y-el-pp-se-opone-porque-no-es-una-zona-tensionada-de-aparcamientos-12-04-2024/,2024-04-20T14:12:33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MARIA RAMALLO RECULA Y APOYA LA PETICIÓN DEL PSOE DE NO SUPRIMIR APARCAMIENTOS EN EL ENTORNO DE LA PLAZA DE ABASTOS 23/03/2025,https://psdegmarin.wordpress.com/2024/03/24/maria-ramallo-recula-y-apoya-la-peticion-del-psoe-de-no-suprimir-aparcamientos-en-el-entorno-de-la-plaza-de-abastos-23-03-2025/,2024-03-24T10:39:23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MARÍA RAMALLO DISPARA LOS IMPUESTOS MUNICIPALES: LOS INGRESOS POR IMPUESTOS Y TASAS MUNICIPALES SUBIRÁN MÁS DE UN 15% 16/03/2024,https://psdegmarin.wordpress.com/2024/03/22/maria-ramallo-dispara-los-impuestos-municipales-los-ingresos-por-impuestos-y-tasas-municipales-subiran-mas-de-un-15-16-03-2024/,2024-03-22T16:12:43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MARÍA RAMALLO SE DESDICE A SI MISMA EN APENAS 12 HORAS ANTE EL MALESTAR VECINAL_12/03/2024,https://psdegmarin.wordpress.com/2024/03/16/maria-ramallo-se-desdice-a-si-misma-en-apenas-12-horas-ante-el-malestar-vecinal_12-03-2024/,2024-03-16T16:38:13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,MANUEL PAZOS ACUSA A MARÍA RAMALLO DEL CAOS DEL APARCAMIENTO TRAS SUPRIMIR MÁS DE 300 PLAZAS 08/03/2024,https://psdegmarin.wordpress.com/2024/03/12/manuel-pazos-acusa-a-maria-ramallo-del-caos-del-aparcamiento-tras-suprimir-mas-de-300-plazas-08-03-2024/,2024-03-12T18:42:16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN EXIJE LA REACTIVACIÓN DE LA OBRA EN EL LAMEIRA QUE BLOQUEA 40 PLAZAS DE APARCAMIENTO 01/03/2024,https://psdegmarin.wordpress.com/2024/03/09/el-psoe-de-marin-exije-la-reactivacion-de-la-obra-en-el-lameira-que-bloquea-40-plazas-de-aparcamiento-01-03-2024/,2024-03-09T13:16:41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN PROPONE EL USO DE UN DESHUMIFICADOR INDUSTRIAL PARA EVITAR LA SUSPENSIÓN DE ENTRENAMIENTOS Y COMPETICIONES EN LOS PABELLONES DE O SEQUELO Y A CAÑOTA 10/02/2024,https://psdegmarin.wordpress.com/2024/02/11/el-psoe-de-marin-propone-el-uso-de-un-deshumificador-industrial-para-evitar-la-suspension-de-entrenamientos-y-competiciones-en-los-pabellones-de-o-sequelo-y-a-canota-10-02-2024/,2024-02-11T13:39:50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,"MANUEL PAZOS RECRIMINA A MARÍA RAMALLO SU SILENCIO ANTE EL DETERIORO DE LA SANIDAD EN MARÍN, CUANDO NO SU JUSTIFICACIÓN 23/01/2024",https://psdegmarin.wordpress.com/2024/02/11/manuel-pazos-recrimina-a-maria-ramallo-su-silencio-ante-el-deterioro-de-la-sanidad-en-marin-cuando-no-su-justificacion-23-01-2024/,2024-02-11T12:18:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE CRITICA LA PROPUESTA DE REFORMA DEL ENTORNO DE LA PLAZA DE ABASTOS Y EXIGE SU PARALIZACIÓN 03/02/2024,https://psdegmarin.wordpress.com/2024/02/04/el-psoe-critica-la-propuesta-de-reforma-del-entorno-de-la-plaza-de-abastos-y-exige-su-paralizacion-03-02-2024/,2024-02-04T14:13:37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE CONSIDERA ILÓGICA LA OBRA REALIZADA EN EL APARCAMIENTO DEL ALCALDE BLANCO 23/01/2024,https://psdegmarin.wordpress.com/2024/02/03/el-psoe-considera-ilogica-la-obra-realizada-en-el-aparcamiento-del-alcalde-blanco-23-01-2024/,2024-02-03T13:08:39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE ADVIERTE DE IRREGULARIDADES ADMINISTRATIVAS EN 462 FACTURAS POR IMPORTE DE 720.000€ ABONADAS EN DICIEMBRE 20/01/2024,https://psdegmarin.wordpress.com/2024/01/22/el-psoe-advierte-de-irregularidades-administrativas-en-462-facturas-por-importe-de-720-000e-abonadas-en-diciembre-20-01-2024/,2024-01-22T08:29:03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN CRITICA EL RETRASO EN LAS OBRAS DE LA PISCINA MUNICIPAL Y EN EL PROCESO DE LICITACIÓN 18/01/2024,https://psdegmarin.wordpress.com/2024/01/22/el-psoe-de-marin-critica-el-retraso-en-las-obras-de-la-piscina-municipal-y-en-el-proceso-de-licitacion-18-01-2024/,2024-01-22T08:24:44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE ADVIERTE QUE LAS SANCIONES POR EL DESCONTROL DE LAS HORAS EXTRAS PODRÍAN ACARREAR MULTAS DE HASTA 6.250€ POR CADA EMPLEADO 15/01/2024,https://psdegmarin.wordpress.com/2024/01/19/el-psoe-advierte-que-las-sanciones-por-el-descontrol-de-las-horas-extras-podrian-acarrear-multas-de-hasta-6-250e-por-cada-empleado-15-01-2024/,2024-01-19T15:56:16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,O PSOE DENUNCIA O DESCONTROL DE MARÍA RAMALLO COAS HORAS EXTRAS: HAI PERSOAL QUE REALIZOU 722 HORAS EN 2023 CANDO PODE FACER COMO MÁXIMO 80H/ANO 11/01/2024,https://psdegmarin.wordpress.com/2024/01/14/o-psoe-denuncia-o-descontrol-de-maria-ramallo-coas-horas-extras-hai-persoal-que-realizou-722-horas-en-2023-cando-pode-facer-como-maximo-80h-ano-11-01-2024/,2024-01-14T15:09:31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,O PSOE DE MARÍN PRESENTA UNHA MOCIÓN DE URXENCIA PARA A IMPLICACIÓN MUNICIPAL NA ELIMINACIÓN DOS PELLETS DE PLÁSTICO 09/01/2024,https://psdegmarin.wordpress.com/2024/01/14/o-psoe-de-marin-presenta-unha-mocion-de-urxencia-para-a-implicacion-municipal-naeliminacion-dos-pellets-de-plastico-09-01-2024/,2024-01-14T15:07:26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,As Xuventudes Socialistas de Marín volven á actividade. 04/01/2024,https://psdegmarin.wordpress.com/2024/01/09/as-xuventudes-socialistas-de-marin-volven-a-actividade-04-01-2024/,2024-01-09T17:11:50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL HORARIO DE CIERRE DE FIN DE AÑO O CÓMO GENERAR UN PROBLEMA DONDE NO LO HABÍA_31/12/2023,https://psdegmarin.wordpress.com/2023/12/31/el-horario-de-cierre-de-fin-de-ano-o-como-generar-un-problema-donde-no-lo-habia_31-12-2023/,2023-12-31T07:56:11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE HACE BALANCE DE LA GESTIÓN MUNICIPAL EN ESTE 2023 29/12/2023,https://psdegmarin.wordpress.com/2023/12/30/el-psoe-hace-balance-de-la-gestion-municipal-en-este-2023-29-12-2023/,2023-12-30T10:26:03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,"PARA EL PSOE, EL PLAN DE REHABILITACIÓN DEL CASCO ANTIGUO LLEGA 12 AÑOS TARDE_17/12/2023",https://psdegmarin.wordpress.com/2023/12/17/para-el-psoe-el-plan-de-rehabilitacion-del-casco-antiguollega-12-anos-tarde_17-12-2023/,2023-12-17T15:21:20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,COMUNICADO DO PSOE DE MARÍN NO DÍA INTERNACIONAL DA MULLER_25/11/2023,https://psdegmarin.wordpress.com/2023/11/25/comunicado-do-psoe-de-marin-no-dia-internacional-da-muller_25-11-2023/,2023-11-25T11:39:42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE ADVIERTE QUE HAY PROVEEDORES QUE LLEVAN MÁS DE 100 DÍAS ESPERANDO PARA COBRAR DEL CONCELLO 18/11/2023,https://psdegmarin.wordpress.com/2023/11/19/el-psoe-advierte-que-hay-proveedores-que-llevan-mas-de-100-dias-esperando-para-cobrar-del-concello-18-11-2023/,2023-11-19T11:44:09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSOE Marín WordPress,EL PSOE DE MARÍN PREGUNTA POR EL INCIDENTE CON EL TECHO DE LA NAVE NUEVA DE ATLETISMO EN EL ESTADIO DE SAN PEDRO 15/12/2023,https://psdegmarin.wordpress.com/2023/11/19/el-psoe-de-marin-pregunta-por-el-incidente-con-el-techo-de-la-nave-nueva-de-atletismo-en-el-estadio-de-san-pedro-05-10-2023/,2023-11-19T11:29:12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
